[2026-01-17 15:07:56 INF] [] Configuring services
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8741: M: Mob 8707 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: some cloth wrappings[8704]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8741: E: Obj 8704 added on 8707
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: some cloth wrappings[8704] : A mummy[Id:8707] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: some cloth wrappings[8704] : <<??>> -> A mummy[Id:8707]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A mummy[Id:8707]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A tomb thief[Id:8704]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Turn in the Hallway[8742]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8742: M: Mob 8704 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a standard issue dagger[3351] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a standard issue dagger[3351]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8742: E: Obj 3351 added on 8704
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a standard issue dagger[3351] : A tomb thief[Id:8704] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a standard issue dagger[3351] : <<??>> -> A tomb thief[Id:8704]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A tomb thief[Id:8704]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8743: D: set closed/unlocked "Down"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: Ali Baba[Id:8705]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Dead End[8743]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8743: M: Mob 8705 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a dirty cloth turban[8703] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a dirty cloth turban[8703]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8743: E: Obj 8703 added on 8705
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a dirty cloth turban[8703] : Ali Baba[Id:8705] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a dirty cloth turban[8703] : <<??>> -> Ali Baba[Id:8705]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: Ali Baba[Id:8705]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: an obsidian dirk[8702] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: an obsidian dirk[8702]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8743: E: Obj 8702 added on 8705
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: an obsidian dirk[8702] : Ali Baba[Id:8705] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: an obsidian dirk[8702] : <<??>> -> Ali Baba[Id:8705]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: Ali Baba[Id:8705]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8744: D: set closed/unlocked "Up"
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8744: D: set closed/unlocked "North"
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: D: set closed/unlocked "South"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A caryatid[Id:8710]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Tomb of the Pharoahs[8745]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: M: Mob 8710 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a stone scimitar[8708] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a stone scimitar[8708]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: E: Obj 8708 added on 8710
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a stone scimitar[8708] : A caryatid[Id:8710] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a stone scimitar[8708] : <<??>> -> A caryatid[Id:8710]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A caryatid[Id:8710]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A caryatid[Id:8710]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Tomb of the Pharoahs[8745]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: M: Mob 8710 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a stone scimitar[8708] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a stone scimitar[8708]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: E: Obj 8708 added on 8710
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a stone scimitar[8708] : A caryatid[Id:8710] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a stone scimitar[8708] : <<??>> -> A caryatid[Id:8710]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A caryatid[Id:8710]
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemKey] ItemBase.Recompute: a stone key[8709]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: G: Obj 8709 added on 8710
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemContainer] ItemBase.Recompute: a mighty stone sarcophagus[8710]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: O: Obj 8710 added room
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemTrash] ItemBase.Recompute: some ancient dust[8711]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: P: Obj 8711 added in 8710
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemJewelry] ItemBase.Recompute: a small emerald scarab[8712]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8745: P: Obj 8712 added in 8710
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An androsphinx[Id:8715]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Sandstone Crypt[8747]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8747: M: Mob 8715 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a lion's paw[8716] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a lion's paw[8716]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8747: G: Obj 8716 added on 8715
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A hieracosphinx[Id:8712]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: An Arched Hall[8748]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8748: M: Mob 8712 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A hieracosphinx[Id:8712]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: An Arched Hall[8749]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8749: M: Mob 8712 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A gynosphinx[Id:8713]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Golden Crypt[8750]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8750: M: Mob 8713 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A gynosphinx[Id:8713]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Golden Crypt[8750]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8750: M: Mob 8713 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemJewelry] IEntity.AddAura: Add: an ankh[8714] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemJewelry] ItemBase.Recompute: an ankh[8714]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8750: G: Obj 8714 added on 8713
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A hieracosphinx[Id:8712]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: An Arched Hall[8751]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8751: M: Mob 8712 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A criosphinx[Id:8714]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Shining Vault[8752]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8752: M: Mob 8714 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A criosphinx[Id:8714]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Shining Vault[8752]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8752: M: Mob 8714 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemScroll] ItemBase.Recompute: a book of riddles[8715]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8752: G: Obj 8715 added on 8714
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A sandman[Id:8708]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Swirling Sandstorm[8754]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8754: M: Mob 8708 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A sandman[Id:8708]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Swirling Sandstorm[8755]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8755: M: Mob 8708 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A sandman[Id:8708]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Swirling Sandstorm[8756]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8756: M: Mob 8708 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A sandman[Id:8708]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Swirling Sandstorm[8757]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8757: M: Mob 8708 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8758: D: set closed/locked "South"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sphinx[Id:8716]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A Massive Sand Dune[8758]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8758: M: Mob 8716 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemKey] ItemBase.Recompute: the answer[8717]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8758: E: Obj 8717 added on 8716
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemKey] ChangeContainer: the answer[8717] : The great sphinx[Id:8716] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemKey] ChangeEquippedBy: the answer[8717] : <<??>> -> The great sphinx[Id:8716]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sphinx[Id:8716]
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemMoney] ItemBase.Recompute: the treasure of the sphinx[8718]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8759: O: Obj 8718 added room
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWand] IEntity.AddAura: Add: a blazing sun wand[8724] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWand] ItemBase.Recompute: a blazing sun wand[8724]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8759: O: Obj 8724 added room
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemJewelry] IEntity.AddAura: Add: a sandy-colored ring[8725] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemJewelry] ItemBase.Recompute: a sandy-colored ring[8725]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8759: O: Obj 8725 added room
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemTreasure] IEntity.AddAura: Add: a small golden sphinx[8726] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemTreasure] ItemBase.Recompute: a small golden sphinx[8726]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8759: O: Obj 8726 added room
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a pair of sphinxian leggings[8727] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a pair of sphinxian leggings[8727]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 8759: O: Obj 8727 added room
[2026-01-17 15:07:59 INF] [Mud.Server.Server.Wiznet] WIZNET: FLAGS: "Resets" Pyramid has just been reset.
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Resetting Quifael's
[2026-01-17 15:07:59 INF] [Mud.Server.Server.Wiznet] WIZNET: FLAGS: "Resets" Quifael's has just been reset.
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Resetting Sewers
[2026-01-17 15:07:59 INF] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] IEntity.AddAura: Add: The small bat[Id:7001] Haste| recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small bat[Id:7001]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Dark Pit[7004]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7004: M: Mob 7001 added
[2026-01-17 15:07:59 INF] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] IEntity.AddAura: Add: The small bat[Id:7001] Haste| recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small bat[Id:7001]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Dark Pit[7004]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7004: M: Mob 7001 added
[2026-01-17 15:07:59 INF] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] IEntity.AddAura: Add: The small bat[Id:7001] Haste| recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small bat[Id:7001]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Another intersection[7025]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7025: M: Mob 7001 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sewer rat[Id:7002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A triple junction[7031]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7031: M: Mob 7002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small spider[Id:7003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The round room[7037]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7037: M: Mob 7003 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small spider[Id:7003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The round room[7037]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7037: M: Mob 7003 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small spider[Id:7003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Sewer Store Room[7039]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7039: M: Mob 7003 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small spider[Id:7003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Sewer Store Room[7039]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7039: M: Mob 7003 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small spider[Id:7003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Sewer Store Room[7039]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7039: M: Mob 7003 added
[2026-01-17 15:07:59 INF] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] IEntity.AddAura: Add: The small bat[Id:7001] Haste| recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small bat[Id:7001]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Shaft[7041]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7041: M: Mob 7001 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sewer rat[Id:7002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The junction[7049]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7049: M: Mob 7002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The small spider[Id:7003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The small room[7050]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7050: M: Mob 7003 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The slithering snake[Id:7006]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Under the mudhole[7101]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7101: M: Mob 7006 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The giant earth beetle[Id:7004]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Under the Dark Pit[7102]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7102: M: Mob 7004 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The slithering snake[Id:7006]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Under the Dark Pit[7102]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7102: M: Mob 7006 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The horrifying mudmonster[Id:7000]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A muddy bend in the sewer system[7103]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7103: M: Mob 7000 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The horrifying mudmonster[Id:7000]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A muddy bend in the sewer system[7103]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7103: M: Mob 7000 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sewer rat[Id:7002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A junction in the sewer pipes[7104]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7104: M: Mob 7002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The slithering snake[Id:7006]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A junction in the sewer pipes[7104]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7104: M: Mob 7006 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The maggot[Id:7005]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: An odd intersection[7112]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7112: M: Mob 7005 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The maggot[Id:7005]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: An odd intersection[7112]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7112: M: Mob 7005 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7116: D: set closed/unlocked "Down"
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7116: D: set closed/unlocked "Down"
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7116: D: set closed/unlocked "Down"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The maggot[Id:7005]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Under the pit[7122]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7122: M: Mob 7005 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemPotion] ItemBase.Recompute: an neon blue potion[7204]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7200: O: Obj 7204 added room
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7201: D: set closed/locked "West"
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7201: D: set closed/unlocked "South"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The master mindflayer[Id:7200]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The inner Lair[7201]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7201: M: Mob 7200 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: the devil rod[7200] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: the devil rod[7200]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7201: E: Obj 7200 added on 7200
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: the devil rod[7200] : The master mindflayer[Id:7200] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: the devil rod[7200] : <<??>> -> The master mindflayer[Id:7200]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The master mindflayer[Id:7200]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a purple cloak[7203] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a purple cloak[7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7201: E: Obj 7203 added on 7200
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a purple cloak[7203] : The master mindflayer[Id:7200] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a purple cloak[7203] : <<??>> -> The master mindflayer[Id:7200]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The master mindflayer[Id:7200]
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemKey] ItemBase.Recompute: a black key[7205]
